station	date	time	tmpc	relh	drct	spdms	presshPa	1hrprcpmm				
SPZO	8/18/2014	13:00	10	61.76	0	0.00	1034.88					
SPZO	8/18/2014	13:20	10	61.76	M	1.03	1035.90					
SPZO	8/18/2014	14:00	11	53.81	0	0.00	1034.88					
SPZO	8/18/2014	14:30	13	47.16	40	2.06	1034.88					
SPZO	8/18/2014	15:00	15	41.42	M	1.54	1034.88					
SPZO	8/18/2014	15:20	15	38.56	M	1.54	1033.86					
SPZO	8/18/2014	16:00	17	29.35	50	2.06	1032.85					
SPZO	8/18/2014	16:20	18	22.06	300	2.06	1032.85					
SPZO	8/18/2014	17:00	18	23.77	M	2.57	1031.83					
SPZO	8/18/2014	17:30	19	22.33	M	2.06	1031.16					
SPZO	8/18/2014	18:00	19	20.72	M	3.09	1030.14					
SPZO	8/18/2014	18:30	20	14.35	M	3.60	1029.12					
SPZO	8/18/2014	19:00	21	13.49	280	5.66	1028.11					
SPZO	8/18/2014	19:30	18	25.6	360	4.12	1028.11					
SPZO	8/18/2014	20:00	18	27.55	350	4.12	1028.11					
SPZO	8/18/2014	20:30	17	31.56	360	4.12	1029.12					
SPZO	8/18/2014	21:00	16	36.16	350	4.63	1028.11					
SPZO	8/18/2014	21:30	15	38.56	330	3.60	1028.11					
SPZO	8/18/2014	22:00	14	44.19	360	3.09	1029.12					
SPZO	8/18/2014	22:30	13	50.64	M	1.54	1029.12					
SPZO	8/18/2014	23:00	11	53.81	80	3.09	1030.14					
SPZO	8/19/2014	0:00	10	57.52	100	4.63	1031.16					
SPZO	8/19/2014	1:00	9	61.52	90	3.09	1031.83					
SPZO	8/19/2014	2:00	9	61.52	M	1.54	1032.85					
SPZO	8/19/2014	3:00	9	61.52	M	1.03	1033.86					
SPZO	8/19/2014	4:00	9	61.52	0	0.00	1033.86					
SPZO	8/19/2014	5:00	9	61.52	0	0.00	1032.85					
SPZO	8/19/2014	6:00	8	65.83	80	1.54	1032.85					
SPZO	8/19/2014	7:00	8	65.83	60	1.54	1031.83					
SPZO	8/19/2014	8:00	8	65.83	0	0.00	1031.83					
SPZO	8/19/2014	9:00	9	57.26	0	0.00	1031.83					
SPZO	8/19/2014	10:00	8	65.83	0	0.00	1031.83					
SPZO	8/19/2014	10:30	8	65.83	0	0.00	1032.85					
SPZO	8/19/2014	11:00	8	65.83	90	1.54	1032.85					
SPZO	8/19/2014	11:30	9	61.52	0	0.00	1032.85					
SPZO	8/19/2014	12:00	9	61.52	80	1.54	1033.86					
SPZO	8/19/2014	12:30	9	66.05	60	2.06	1033.86					
SPZO	8/19/2014	13:00	10	57.52	80	1.54	1033.86					
SPZO	8/19/2014	13:30	11	53.81	M	1.03	1034.88					
SPZO	8/19/2014	14:00	11	46.59	M	1.03	1034.88					
SPZO	8/19/2014	14:30	12	43.61	M	1.03	1034.88					
SPZO	8/19/2014	15:00	12	43.61	M	1.54	1034.88					
SPZO	8/19/2014	15:30	13	40.84	220	2.06	1034.88					
SPZO	8/19/2014	16:00	14	35.57	M	2.06	1033.86					
SPZO	8/19/2014	16:30	16	33.64	270	4.12	1032.85					
SPZO	8/19/2014	17:00	16	31.28	240	2.57	1031.83					
SPZO	8/19/2014	17:30	17	31.56	M	1.54	1031.83					
SPZO	8/19/2014	18:00	16	31.28	260	2.57	1031.16					
SPZO	8/19/2014	18:30	18	25.6	M	2.57	1031.16					
SPZO	8/19/2014	19:00	19	24.04	M	2.57	1030.14					
SPZO	8/19/2014	19:30	17	31.56	340	4.12	1029.12					
SPZO	8/19/2014	20:00	16	31.28	360	4.63	1029.12					
SPZO	8/19/2014	20:30	15	33.35	10	4.12	1029.12					
SPZO	8/19/2014	21:00	15	30.98	10	5.14	1029.12					
SPZO	8/19/2014	21:30	15	33.35	350	5.14	1029.12					
SPZO	8/19/2014	22:00	14	35.57	360	5.14	1030.14					
SPZO	8/19/2014	22:30	13	37.97	M	3.09	1030.14					
SPZO	8/19/2014	23:00	13	37.97	M	2.06	1031.16					
SPZO	8/20/2014	0:00	10	46.31	50	2.57	1031.83					
SPZO	8/20/2014	1:00	8	53	90	3.09	1032.85					
SPZO	8/20/2014	2:00	8	53	0	0.00	1033.86					
SPZO	8/20/2014	3:00	5	60.54	0	0.00	1034.88					
SPZO	8/20/2014	4:00	3	69.67	0	0.00	1034.88					
SPZO	8/20/2014	5:00	3	69.67	0	0.00	1034.88					
SPZO	8/20/2014	6:00	2	69.46	0	0.00	1034.88					
SPZO	8/20/2014	7:00	0	80.22	0	0.00	1033.86					
SPZO	8/20/2014	8:00	1	74.63	0	0.00	1033.86					
SPZO	8/20/2014	9:00	-1	80.07	0	0.00	1033.86					
SPZO	8/20/2014	10:00	-1	80.07	0	0.00	1034.88					
SPZO	8/20/2014	10:30	-1	80.07	0	0.00	1034.88					
SPZO	8/20/2014	11:00	-1	86.28	0	0.00	1033.86					
SPZO	8/20/2014	11:30	-1	80.07	0	0.00	1035.90					
SPZO	8/20/2014	12:00	1	74.63	0	0.00	1035.90					
SPZO	8/20/2014	12:15	5	60.54	0	0.00	1036.91					
SPZO	8/20/2014	13:00	6	56.48	M	0.51	1036.91					
SPZO	8/20/2014	13:30	8	49.24	M	1.03	1036.91					
SPZO	8/20/2014	14:30	10	39.95	M	1.03	1036.91					
SPZO	8/20/2014	15:00	11	34.69	60	2.57	1036.91					
SPZO	8/20/2014	15:30	14	26.42	M	1.03	1034.88					
SPZO	8/20/2014	16:00	15	22.95	M	2.06	1034.88					
SPZO	8/20/2014	16:30	17	16.02	M	1.54	1033.86					
SPZO	8/20/2014	17:00	17	17.32	M	1.54	1033.86					
SPZO	8/20/2014	17:30	18	11.86	330	4.12	1032.85					
SPZO	8/20/2014	18:00	19	12.06	M	4.63	1031.83					
SPZO	8/20/2014	18:30	19	13.06	40	4.12	1031.16					
SPZO	8/20/2014	19:00	20	12.27	40	4.12	1031.16					
SPZO	8/20/2014	19:30	20	14.35	340	4.12	1030.14					
SPZO	8/20/2014	20:00	19	15.27	350	4.63	1030.14					
SPZO	8/20/2014	20:30	19	15.27	40	4.12	1030.14					
SPZO	8/20/2014	21:00	17	18.71	340	4.12	1030.14					
SPZO	8/20/2014	21:30	17	18.71	20	4.63	1030.14					
SPZO	8/20/2014	22:00	17	20.2	M	2.06	1030.14					
SPZO	8/20/2014	22:30	15	19.68	M	1.54	1031.16					
SPZO	8/20/2014	23:00	14	20.99	M	2.06	1031.16					
SPZO	8/21/2014	0:00	11	25.56	50	2.57	1032.85					
SPZO	8/21/2014	1:00	9	34.09	M	1.03	1033.86					
SPZO	8/21/2014	2:00	8	42.44	0	0.00	1034.88					
SPZO	8/21/2014	3:00	5	48.39	M	1.03	1034.88					
SPZO	8/21/2014	4:00	4	51.89	M	1.03	1034.88					
SPZO	8/21/2014	5:00	4	55.95	0	0.00	1034.88					
SPZO	8/21/2014	6:00	2	64.46	0	0.00	1033.86					
SPZO	8/21/2014	7:00	2	59.79	0	0.00	1033.86					
SPZO	8/21/2014	8:00	1	64.23	M	1.03	1033.86					
SPZO	8/21/2014	9:00	0	69.04	50	1.03	1033.86					
SPZO	8/21/2014	10:00	0	69.04	0	0.00	1033.86					
SPZO	8/21/2014	10:30	-1	74.26	0	0.00	1034.88					
SPZO	8/21/2014	11:00	-1	74.26	0	0.00	1034.88					
SPZO	8/21/2014	11:30	-1	80.07	0	0.00	1035.90					
SPZO	8/21/2014	12:00	3	60.04	0	0.00	1035.90					
SPZO	8/21/2014	12:30	5	52.17	0	0.00	1035.90					
SPZO	8/21/2014	13:00	7	45.44	0	0.00	1035.90					
SPZO	8/21/2014	13:30	8	36.48	0	0.00	1035.90					
SPZO	8/21/2014	14:00	10	31.87	M	1.03	1035.90					
SPZO	8/21/2014	14:30	11	32.17	M	1.03	1034.88					
SPZO	8/21/2014	15:00	13	32.76	M	1.03	1034.88					
SPZO	8/21/2014	15:30	14	22.68	M	1.54	1033.86					
SPZO	8/21/2014	16:00	16	17.07	M	2.06	1033.86					
SPZO	8/21/2014	16:30	18	15.04	M	2.06	1031.83					
SPZO	8/21/2014	17:00	18	11.86	M	2.57	1031.83					
SPZO	8/21/2014	17:30	19	10.27	M	2.57	1031.16					
SPZO	8/21/2014	18:00	20	10.47	100	3.09	1030.14					
SPZO	8/21/2014	18:30	20	8.2	M	2.06	1030.14					
SPZO	8/21/2014	19:00	21	9.08	M	2.57	1029.12					
SPZO	8/21/2014	19:30	21	9.84	70	8.23	1028.11					
SPZO	8/21/2014	20:00	21	10.66	10	4.12	1029.12					
SPZO	8/21/2014	20:30	20	13.27	10	5.14	1028.11					
SPZO	8/21/2014	21:00	20	14.35	360	5.14	1028.11					
SPZO	8/21/2014	21:30	19	15.27	10	5.14	1029.12					
SPZO	8/21/2014	22:00	18	16.26	350	4.63	1029.12					
SPZO	8/21/2014	22:30	16	18.46	350	3.09	1030.14					
SPZO	8/21/2014	23:00	15	19.68	340	2.06	1030.14					
SPZO	8/22/2014	0:00	13	22.41	30	2.06	1031.16					
SPZO	8/22/2014	1:00	10	27.33	80	1.54	1032.85					
SPZO	8/22/2014	2:00	7	39.06	M	0.51	1033.86					
SPZO	8/22/2014	3:00	5	41.54	280	1.54	1033.86					
SPZO	8/22/2014	4:00	4	38.15	260	1.03	1034.88					
SPZO	8/22/2014	5:00	3	40.93	0	0.00	1034.88					
SPZO	8/22/2014	6:00	2	51.33	70	1.03	1033.86					
SPZO	8/22/2014	7:00	1	51.04	0	0.00	1033.86					
SPZO	8/22/2014	8:00	1	59.53	M	1.03	1033.86					
SPZO	8/22/2014	9:00	1	51.04	0	0.00	1033.86					
SPZO	8/22/2014	10:00	-1	63.75	0	0.00	1033.86					
SPZO	8/22/2014	10:30	-1	68.83	70	1.03	1034.88					
SPZO	8/22/2014	11:00	-1	63.75	80	1.03	1034.88					
SPZO	8/22/2014	11:30	-1	63.75	80	1.03	1034.88					
SPZO	8/22/2014	12:00	1	55.14	0	0.00	1035.90					
SPZO	8/22/2014	12:30	4	44.55	0	0.00	1035.90					
SPZO	8/22/2014	13:00	5	41.54	0	0.00	1035.90					
SPZO	8/22/2014	13:30	8	28.93	M	1.03	1035.90					
SPZO	8/22/2014	14:00	10	25.28	M	1.54	1035.90					
SPZO	8/22/2014	14:30	12	20.46	M	1.03	1035.90					
SPZO	8/22/2014	15:00	13	20.73	M	1.54	1034.88					
SPZO	8/22/2014	15:30	15	18.2	M	1.03	1033.86					
SPZO	8/22/2014	16:00	17	14.81	M	1.54	1033.86					
SPZO	8/22/2014	16:30	18	12.84	M	1.54	1032.85					
SPZO	8/22/2014	17:00	18	12.84	M	1.54	1031.83					
SPZO	8/22/2014	17:30	21	9.08	M	1.54	1031.16					
SPZO	8/22/2014	18:00	21	7.71	M	2.06	1030.14					
SPZO	8/22/2014	18:25	22	7.25	280	3.60	1030.14					
SPZO	8/22/2014	19:00	22	7.87	260	3.09	1029.12					
SPZO	8/22/2014	19:36	22	8.54	10	2.06	1028.11					
SPZO	8/22/2014	20:00	22	8.54	270	2.57	1028.11					
SPZO	8/22/2014	20:30	22	7.25	340	3.60	1027.09					
SPZO	8/22/2014	21:00	21	8.37	350	4.63	1027.09					
SPZO	8/22/2014	21:40	20	10.47	330	3.09	1028.11					
SPZO	8/22/2014	22:00	20	9.65	320	3.60	1027.09					
SPZO	8/22/2014	22:20	18	12.84	310	4.12	1028.11					
SPZO	8/22/2014	23:00	17	17.32	340	2.57	1029.12					
SPZO	8/23/2014	0:00	13	24.21	280	2.57	1030.14					
SPZO	8/23/2014	1:00	11	27.62	M	1.54	1031.16					
SPZO	8/23/2014	2:00	9	34.09	60	1.54	1031.83					
SPZO	8/23/2014	3:00	6	107.13	0	0.00	1031.83					
SPZO	8/23/2014	4:00	5	41.54	270	1.54	1032.85					
SPZO	8/23/2014	5:00	4	44.55	0	0.00	1032.85					
SPZO	8/23/2014	6:00	3	47.8	0	0.00	1031.83					
SPZO	8/23/2014	7:00	2	51.33	0	0.00	1031.83					
SPZO	8/23/2014	8:00	1	55.14	0	0.00	1031.83					
SPZO	8/23/2014	9:00	1	55.14	0	0.00	1031.83					
SPZO	8/23/2014	10:00	0	63.99	0	0.00	1031.83					
SPZO	8/23/2014	10:30	0	63.99	M	0.51	1032.85					
SPZO	8/23/2014	11:00	-1	63.75	M	1.03	1032.85					
SPZO	8/23/2014	11:30	0	59.27	M	0.51	1032.85					
SPZO	8/23/2014	12:00	2	55.41	60	1.03	1033.86					
SPZO	8/23/2014	12:30	6	41.84	0	0.00	1033.86					
SPZO	8/23/2014	13:00	6	41.84	0	0.00	1033.86					
SPZO	8/23/2014	13:25	9	31.57	0	0.00	1034.88					
SPZO	8/23/2014	14:00	10	29.52	M	1.54	1034.88					
SPZO	8/23/2014	14:30	13	22.41	M	1.03	1033.86					
SPZO	8/23/2014	15:00	14	20.99	M	1.03	1033.86					
SPZO	8/23/2014	15:30	16	19.94	M	1.03	1032.85					
SPZO	8/23/2014	16:00	17	14.81	M	1.03	1031.83					
SPZO	8/23/2014	16:20	18	11.86	M	1.54	1031.83					
SPZO	8/23/2014	17:00	20	8.9	M	2.06	1030.14					
SPZO	8/23/2014	18:00	21	9.08	M	1.03	1029.12					
SPZO	8/23/2014	18:30	22	7.87	M	2.57	1028.11					
SPZO	8/23/2014	19:00	22	9.25	260	4.12	1027.09					
SPZO	8/23/2014	19:30	23	8.03	M	2.06	1026.08					
SPZO	8/23/2014	20:00	22	7.25	250	5.66	1026.08					
SPZO	8/23/2014	20:30	22	7.87	270	6.69	1026.08					
SPZO	8/23/2014	21:00	22	6.67	280	7.20	1026.08					
SPZO	8/23/2014	21:20	21	9.08	270	6.17	1026.08					
SPZO	8/23/2014	22:00	20	10.47	290	6.69	1026.08					
SPZO	8/23/2014	22:20	18	13.9	290	5.14	1026.08					
SPZO	8/23/2014	23:00	16	15.78	280	4.63	1027.09					
SPZO	8/24/2014	0:00	14	22.68	250	3.09	1028.11					
SPZO	8/24/2014	1:00	12	25.85	280	2.06	1029.12					
SPZO	8/24/2014	2:00	9	34.09	0	0.00	1031.16					
SPZO	8/24/2014	3:00	6	38.75	270	2.06	1031.16					
SPZO	8/24/2014	4:00	5	38.45	280	2.57	1031.16					
SPZO	8/24/2014	5:00	5	44.85	0	0.00	1031.16					
SPZO	8/24/2014	6:00	3	47.8	280	1.03	1031.16					
SPZO	8/24/2014	7:00	2	55.41	0	0.00	1031.16					
SPZO	8/24/2014	8:00	2	55.41	0	0.00	1031.16					
SPZO	8/24/2014	9:00	1	59.53	M	1.03	1031.16					
SPZO	8/24/2014	10:00	1	59.53	0	0.00	1031.16					
SPZO	8/24/2014	10:30	1	64.23	0	0.00	1031.16					
SPZO	8/24/2014	11:00	1	64.23	0	0.00	1031.83					
SPZO	8/24/2014	11:30	0	69.04	0	0.00	1031.83					
SPZO	8/24/2014	12:00	3	55.68	0	0.00	1032.85					
SPZO	8/24/2014	12:30	6	48.67	60	1.03	1032.85					
SPZO	8/24/2014	13:00	7	45.44	M	1.03	1032.85					
SPZO	8/24/2014	13:30	10	34.39	M	0.51	1032.85					
SPZO	8/24/2014	14:00	11	32.17	M	1.03	1032.85					
SPZO	8/24/2014	14:30	13	28.2	M	1.03	1032.85					
SPZO	8/24/2014	15:00	14	28.48	M	1.03	1031.83					
SPZO	8/24/2014	15:30	16	19.94	M	1.54	1031.83					
SPZO	8/24/2014	16:00	18	15.04	M	1.54	1031.16					
SPZO	8/24/2014	16:30	19	24.04	M	1.03	1030.14					
SPZO	8/24/2014	17:00	19	11.14	M	2.06	1029.12					
SPZO	8/24/2014	17:30	20	8.9	M	3.09	1028.11					
SPZO	8/24/2014	18:00	20	8.9	M	1.54	1028.11					
SPZO	8/24/2014	18:30	22	7.87	M	2.57	1027.09					
SPZO	8/24/2014	19:00	21	7.71	150	2.06	1026.08					
SPZO	8/24/2014	19:30	22	7.87	M	3.60	1025.06					
SPZO	8/24/2014	20:00	22	7.87	270	4.63	1025.06					
SPZO	8/24/2014	20:30	22	7.87	270	6.17	1025.06					
SPZO	8/24/2014	21:00	21	9.08	250	4.12	1025.06					
SPZO	8/24/2014	21:30	20	12.27	290	6.69	1025.06					
SPZO	8/24/2014	22:00	19	15.27	280	6.69	1025.06					
SPZO	8/24/2014	22:30	17	18.71	300	4.12	1026.08					
SPZO	8/24/2014	23:00	16	21.53	290	4.63	1026.08					
SPZO	8/25/2014	0:00	14	26.42	260	3.60	1027.09					
SPZO	8/25/2014	1:00	12	50.36	70	2.57	1029.12					
SPZO	8/25/2014	2:00	10	57.52	0	0.00	1029.12					
SPZO	8/25/2014	3:00	8	53	0	0.00	1031.16					
SPZO	8/25/2014	4:00	7	61.03	0	0.00	1031.16					
SPZO	8/25/2014	5:00	6	60.79	0	0.00	1031.16					
SPZO	8/25/2014	6:00	5	65.16	0	0.00	1031.16					
SPZO	8/25/2014	7:00	3	74.98	0	0.00	1031.16					
SPZO	8/25/2014	8:00	4	69.88	0	0.00	1031.16					
SPZO	8/25/2014	9:00	3	74.98	0	0.00	1031.16					
SPZO	8/25/2014	10:00	2	80.51	0	0.00	1031.83					
SPZO	8/25/2014	10:20	1	80.36	0	0.00	1031.83					
SPZO	8/25/2014	11:00	2	74.8	0	0.00	1031.83					
SPZO	8/25/2014	11:30	2	74.8	0	0.00	1032.85					
SPZO	8/25/2014	12:00	3	74.98	0	0.00	1032.85					
SPZO	8/25/2014	12:30	7	61.03	M	0.51	1033.86					
SPZO	8/25/2014	13:00	8	57	M	0.51	1033.86					
SPZO	8/25/2014	13:30	10	49.81	M	1.03	1033.86					
SPZO	8/25/2014	14:00	11	46.59	M	1.03	1032.85					
SPZO	8/25/2014	14:30	14	35.57	M	1.03	1032.85					
SPZO	8/25/2014	15:00	15	26.7	M	1.03	1032.85					
SPZO	8/25/2014	15:30	16	25.04	M	1.54	1031.83					
SPZO	8/25/2014	16:00	18	15.04	320	2.06	1031.83					
SPZO	8/25/2014	16:30	19	15.27	M	1.54	1031.16					
SPZO	8/25/2014	17:00	19	15.27	M	1.54	1030.14					
SPZO	8/25/2014	17:30	20	13.27	M	2.06	1029.12					
SPZO	8/25/2014	18:00	19	14.13	M	2.57	1028.11					
SPZO	8/25/2014	18:30	22	12.69	M	2.06	1027.09					
